Compound ID,InChIKey,SMILES,logS,logP,MW,Normalized_logS,Normalized_logP,Group,Avg_Similarity,Similarity_Grp
C2102,DNFFUBYXDRGKLH-UHFFFAOYSA-N,[O-][N+](=O)c1cc([N+](=O)[O-])c(c(c1)[N+](=O)[O-])O.CCCCOc1ccc(cc1)OCC(=O)N(c1ccc(cc1)OC)C(CN(CC)CC)C,-6.793754166,7.7028,671.695,0.5735573252948977,0.5862704634394936,High logS High logP,0.13654008027584325,Least Similar
C2105,SRYJGFZDCPAKOC-LFYAFSDUSA-N,Clc1ccc2c(c1)/C(=C\CCN(C1CCCC1)C)/c1c(S2)cccc1.Cl,-6.788105327,7.3028,406.412,0.5738409343993124,0.5736872569868253,High logS High logP,0.1949872380823383,Most Similar
C2107,LFTDPULWBZMYIZ-UHFFFAOYSA-N,O=C(Nc1cc(Cl)ccc1Sc1ccc(cc1)Cl)CCN1CCCCC1,-6.784745668,5.97,409.372,0.574009611516881,0.5317600130865346,High logS High logP,0.16959175863327447,Most Similar
C2108,KCGUXDJRVTZQAT-UHFFFAOYSA-N,O=C(Nc1ccc(cc1Sc1ccc(cc1)Cl)Cl)CCN1CCCCC1,-6.784745668,5.97,409.372,0.574009611516881,0.5317600130865346,High logS High logP,0.1699590510604339,Most Similar
C2109,QGQNYQWNUGSMAB-UHFFFAOYSA-N,C1CCC(CC1)Nc1c2ccccc2nc2c1cccc2,-6.782546484,5.2056,276.375,0.5741200251088922,0.5077135055554856,High logS High logP,0.17027750312618975,Most Similar
C95,PWNAWOCHVWERAR-UHFFFAOYSA-N,CCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])Cc1c(F)cccc1Cl,-6.7800002,6.3872,421.731,0.574247865418171,0.5448842974166676,High logS High logP,0.1219473648546744,Least Similar
C2114,VDNJCIPRRIYXKZ-UHFFFAOYSA-N,CN(C1CCC2(CC1)c1ccccc1CCc1c2cccc1)C.Cl,-6.770500322,5.3775,341.917,0.5747248221683332,0.5131211385285198,High logS High logP,0.17377449197718817,Most Similar
C2117,YGRPUMAHIJPCOE-UHFFFAOYSA-N,Clc1ccccc1CNCC1CCC(=CC1)CNCc1ccccc1Cl.Cl.Cl,-6.758570063,7.9851,462.283,0.5753238001300747,0.5951510613934643,High logS High logP,0.17922011420248263,Most Similar
C2118,HLPPSQPFFGNHHE-HKUYNNGSSA-N,CCN([C@H]1CCN(C1)[C@H]1Cc2ccccc2Sc2c1cc(Cl)cc2)C,-6.755415122,5.0523,372.955,0.5754821990491255,0.5028909916825005,High logS High logP,0.18479291455377386,Most Similar
C2119,HLPPSQPFFGNHHE-MJGOQNOKSA-N,CCN([C@@H]1CCN(C1)[C@H]1Cc2ccccc2Sc2c1cc(Cl)cc2)C,-6.755415122,5.0523,372.955,0.5754821990491255,0.5028909916825005,High logS High logP,0.18479291455377386,Most Similar
C2120,HLPPSQPFFGNHHE-IEBWSBKVSA-N,CCN([C@@H]1CCN(C1)[C@@H]1Cc2ccccc2Sc2c1cc(Cl)cc2)C,-6.755415122,5.0523,372.955,0.5754821990491255,0.5028909916825005,High logS High logP,0.18479291455377386,Most Similar
C2121,HLPPSQPFFGNHHE-PKOBYXMFSA-N,CCN([C@H]1CCN(C1)[C@@H]1Cc2ccccc2Sc2c1cc(Cl)cc2)C,-6.755415122,5.0523,372.955,0.5754821990491255,0.5028909916825005,High logS High logP,0.18479291455377386,Most Similar
C1669,WSPOMRSOLSGNFJ-AUWJEWJLSA-N,CN(CC/C=C\1/c2ccccc2Sc2c1cc(Cl)cc2)C	,-6.75,5.188,315.86,0.5757540740132936,0.5071598444715683,High logS High logP,0.19474198171151857,Most Similar
C2122,FQNNIZDWNAHSKK-UHFFFAOYSA-N,N(CC1CCCC=C1)CC1CCC(CC1)CNCC1CCCC=C1.Cl.Cl,-6.745479711,7.0704,403.472,0.5759810224384454,0.5663764140378251,High logS High logP,0.08792113675772874,Least Similar
C2123,VBGLYOIFKLUMQG-UHFFFAOYSA-N,CCCCCc1cc(O)c2c(c1)OC(c1c2cc(C)cc1)(C)C,-6.741542243,5.7278,310.43,0.5761787093920198,0.524140881579444,High logS High logP,0.13908956600254782,Least Similar
C96,SLGBZMMZGDRARJ-UHFFFAOYSA-N,c1ccc2c(c1)c1ccccc1c1c2cccc1,-6.7399998,5.1462,228.288,0.576256150239217,0.5058448993972643,High logS High logP,0.1627556925533657,Most Similar
C2124,DRLLEHPFGRESBT-UHFFFAOYSA-N,CC(=O)OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(Cl)cc2.Cl.Cl,-6.736009183,6.0583,518.927,0.5764565056243558,0.5345377559109612,High logS High logP,0.19524935177922595,Most Similar
C2125,NKJOXAZJBOMXID-UHFFFAOYSA-N,CCCCCCCCOCCCCCCCC,-6.732951229,5.724,242.441,0.5766100351541019,0.5240213411181437,High logS High logP,0.07891034835645237,Least Similar
C2127,FLKWNFFCSSJANB-UHFFFAOYSA-N,CCC(=O)n1c(=O)n(c2c1cccc2)C1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)C#N,-6.73005063,5.32798,492.611,0.5767556644214002,0.5115633375696795,High logS High logP,0.17078241323134125,Most Similar
C2128,BXHWNSFNMHETHT-UHFFFAOYSA-N,CS(=O)(=O)O.CS(=O)(=O)O.Nc1nccnc1N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1,-6.72821982,6.3592,641.801,0.576847583200543,0.5440034729649809,High logS High logP,0.15819984207137106,Most Similar
C2129,TZWQBGUNOCNPLF-UHFFFAOYSA-N,Brc1ccc(nc1)SCCCCCCCCCCN1CSCC1.Cl.Cl,-6.728166956,7.6052,490.392,0.5768502373232213,0.5832001610650426,High logS High logP,0.12888567757294198,Least Similar
C2130,NYVYQBXTIUYRRP-UHFFFAOYSA-N,N(CC1CC2CC1C=C2)CC1CCC(CC1)CNCC1CC2CC1C=C2.Cl.Cl,-6.726759709,6.7822,427.494,0.5769208904364291,0.5573102137886776,High logS High logP,0.0810799408585228,Least Similar
C2131,TXVGQCHMEAUKDG-YGICXTQQSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCC1=CCCCC1.Cl,-6.725499911,6.081,387.986,0.5769841406339518,0.5352518528771502,High logS High logP,0.13412001446478794,Least Similar
C2132,QETMIYRHIXHGJK-MHTZHOPKSA-N,CCN(CC/N=c/1\cc2c(cc1Nc1ccc(cc1)Cl)nc1c(n2c2ccc(cc2)Cl)cccc1)CC,-6.712689826,7.5446,530.491,0.5776272916839865,0.5812938052874633,High logS High logP,0.15598248254573902,Most Similar
C97,YJDYCULVYZDESB-HKQXQEGQSA-N,O=C1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC[C@@H]2[C@]1(C)CCCC2,-6.6999998,4.9883,274.441,0.5782644149776155,0.5008776786500736,High logS High logP,0.06326853975257121,Least Similar
C98,JVHMUUUYNIPCPF-GDLZYMKVSA-N,Oc1ccc(c(c1)C)O[P@@](=O)(Oc1c(C)cccc1O)Oc1cc(O)ccc1C,-6.6999998,5.3735,416.361,0.5782644149776155,0.512995306463993,High logS High logP,0.13448415062615543,Least Similar
C2136,JIOPMQJPYHJGJA-UHFFFAOYSA-N,CCCCC1=CC(N(C(C1)(C)C)C(=O)CN(Cc1ccccc1)C)(C)C,-6.699645307,4.9624,356.545,0.5782822128724132,0.5000629160322633,High logS High logP,0.15024247505479538,Most Similar
C2138,BSVYJQAWONIOOU-UHFFFAOYSA-N,CCN(CCOc1ccc2c(c1)C(=O)c1c2ccc(c1)OCCN(CC)CC)CC.Cl.Cl,-6.696706859,5.9432,483.471,0.5784297424100138,0.5309169382542058,High logS High logP,0.14690734108732145,Most Similar
C2139,GUGOEEXESWIERI-UHFFFAOYSA-N,OC(c1ccc(cc1)C(C)(C)C)CCCN1CCC(CC1)C(c1ccccc1)(c1ccccc1)O,-6.690025778,6.3837,471.673,0.5787651768946809,0.5447741943602068,High logS High logP,0.17767650728234152,Most Similar
C2140,WBERNRVMJQYKKR-UHFFFAOYSA-N,CN(c1ccc(cc1)Nc1c2ccccc2nc2c1cccc2)C,-6.689924547,5.2706,313.396,0.5787702593608741,0.5097582766040442,High logS High logP,0.16411869168806836,Most Similar
C2141,JFGXCMKVTZAJMD-UHFFFAOYSA-N,OC(c1ccccc1)(c1ccccc1)C1CCCC(N1)C(c1ccccc1)(c1ccccc1)O,-6.68620951,5.6981,449.583,0.5789567788060977,0.5232065785003335,High logS High logP,0.13878565298616835,Least Similar
C2143,SHTAFWKOISOCBI-UHFFFAOYSA-N,CCOC(=O)C1(CCN(CC1)CCC(c1ccccc1)(c1ccccc1)C#N)c1ccccc1.Cl,-6.676521367,6.22318,489.048,0.5794431877052845,0.5397245536107511,High logS High logP,0.17374291827913985,Most Similar
C2144,KVNCMNVGQHEHGC-UHFFFAOYSA-N,CC(N(C(C)C)CCSC(=O)N1c2cccnc2Sc2c1cccc2C(F)(F)F)C,-6.674466653,6.7401,455.56,0.5795463479471268,0.5559858313095343,High logS High logP,0.13667958893019852,Least Similar
C2145,FRQSLQPWXFAJFO-UHFFFAOYSA-N,CCOCOC(=O)c1ccccc1Nc1c(Cl)ccc(c1Cl)C,-6.665790559,5.2692,354.228,0.5799819452883075,0.5097142353814599,High logS High logP,0.16747592671635878,Most Similar
C2146,ZOWYFYXTIWQBEP-UHFFFAOYSA-N,CCOc1ccc(cc1OCC)Cc1nccc2c1cc(OCC)c(c2)OCC,-6.664874603,5.4204,395.491,0.5800279323417256,0.5144706874205685,High logS High logP,0.13312485831739707,Least Similar
C2147,CFAPPJQXJQUYNZ-AUUXLREUSA-N,COC(=O)CCN1CCN(CC1)CC/C=C/1\c2ccccc2Sc2c1cc(Cl)cc2.Cl.Cl,-6.663362683,6.2869,515.923,0.5801038407323077,0.5417290583986611,High logS High logP,0.1962358116011685,Most Similar
C2149,RSXZRFHNNTTWCB-UHFFFAOYSA-N,CN1CCCC(C1)CC1c2ccccc2Sc2c1cccc2.Cl,-6.661040007,5.7549,345.929,0.5802204544400458,0.5249933938166124,High logS High logP,0.18235309658575877,Most Similar
C2151,IHUNBGSDBOWDMA-AQFIFDHZSA-N,COc1cc(C)c(c(c1C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C,-6.651070519,5.167,326.429,0.580720988720303,0.5064992261328031,High logS High logP,0.07221480523295923,Least Similar
C100,IJFPVINAQGWBRJ-UHFFFAOYSA-N,CC(CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C)C,-6.6399999,6.433,390.556,0.5812768070645516,0.5463250745554981,High logS High logP,0.13204531218569568,Least Similar
C2153,WHQCHUCQKNIQEC-UHFFFAOYSA-N,CCc1oc2c(c1C(=O)c1cc(Br)c(c(c1)Br)O)cccc2,-6.626588273,5.4568,424.083,0.581950159504268,0.5156157592077613,High logS High logP,0.14283963732341098,Most Similar
C2155,GVOUFPWUYJWQSK-UHFFFAOYSA-N,CC(=O)Oc1ccc(cc1)C(=C1CCCCC1)c1ccc(cc1)OC(=O)C,-6.62420966,5.3032,364.434,0.5820695816196229,0.5107838079299367,High logS High logP,0.14600337653938292,Most Similar
C2156,HWLKAQICMUZYAG-UHFFFAOYSA-N,C1CCC(CC1)NCC1CCC(CC1)CNCC1CCCCC1.Cl.Cl,-6.623184165,7.2708,393.478,0.5821210682558206,0.5726806004706119,High logS High logP,0.06875751510808631,Least Similar
C101,CVUGPAFCQJIYDT-CYBMUJFWSA-N,Clc1ccc(cc1)[C@@H](C(Cl)(Cl)Cl)c1ccccc1Cl,-6.6199999,6.4955,354.486,0.5822809394337509,0.5482912005637275,High logS High logP,0.15829341119404575,Most Similar
C102,LFVLUOAHQIVABZ-UHFFFAOYSA-N,COP(=S)(Oc1cc(Cl)c(cc1Cl)I)OC,-6.6199999,5.1447,412.997,0.5822809394337509,0.5057977123730668,High logS High logP,0.08342486077947014,Least Similar
C2158,BTFMCMVEUCGQDX-UHFFFAOYSA-N,OCCC1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(=O)C,-6.603942653,4.9793,410.572,0.5830871195073973,0.5005945565048885,High logS High logP,0.19002306589068685,Most Similar
C2159,XSGIUPVGODDVRD-MONHGIHASA-N,OCCN1CCN(CC1)CC/C=C/1\c2ccccc2Sc2c1ccc(c2)I.Cl.Cl,-6.603086776,5.6673,565.338,0.583130090197385,0.5222376716034779,High logS High logP,0.18097431868700148,Most Similar
C2160,YRPPIMNBOSCROA-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-].CCCCN(C(=O)OCC[N+](CC)(C)C)CCCC.CCCCN(C(=O)OCC[N+](CC)(C)C)CCCC,-6.600804051,5.9858,642.932,0.5832446981005089,0.5322570497414151,High logS High logP,0.05762894806980429,Least Similar
C2161,NYFGFEHEOLLIMX-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cccc(c1)OC)CCN1CCCCC1.Cl,-6.595771238,5.5119,477.036,0.5834973786225803,0.5173490958966163,High logS High logP,0.18268097970924901,Most Similar
C103,GOHBXWHNJHENRX-UHFFFAOYSA-N,Cc1cc2ccccc2c2c1c1ccccc1cc2,-6.5900002,5.4546,242.314,0.5837871229255643,0.5155465515722716,High logS High logP,0.17285622368220216,Most Similar
C2164,XMLGEAMAMPIBRC-UHFFFAOYSA-N,Nc1ccc(nn1)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1,-6.573646979,5.1896,449.59,0.5846081628529028,0.5072101772973788,High logS High logP,0.16127405236921932,Most Similar
C2165,XQEPSRGXVQDHMK-FJUODKGNSA-N,CN(CC/C=C/1\c2ccccc2Sc2c1cc(Br)cc2)C.Cl,-6.573234057,6.0991,396.772,0.5846288942702106,0.5358212429691332,High logS High logP,0.1874793873609135,Most Similar
C2166,XQEPSRGXVQDHMK-KIUKIJHYSA-N,CN(CC/C=C\1/c2ccccc2Sc2c1cc(Br)cc2)C.Cl,-6.573234057,6.0991,396.772,0.5846288942702106,0.5358212429691332,High logS High logP,0.1874793873609135,Most Similar
C105,ZWPVHELAQPIZHO-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)c1cc(Cl)ccc1Cl,-6.5700002,5.9672,291.988,0.5847912552947637,0.531671930641366,High logS High logP,0.14853808907245453,Most Similar
C106,ASVDRLYVNFOSCI-UHFFFAOYSA-N,Cc1cc2c(c3c1cccc3)ccc1c2cccc1,-6.5700002,5.4546,242.314,0.5847912552947637,0.5155465515722716,High logS High logP,0.17247019711592473,Most Similar
C2168,FTNWXGFYRHWUKG-UHFFFAOYSA-N,CN(CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F)C.Cl,-6.564506404,6.1268,388.878,0.5850670802144325,0.5366926300159807,High logS High logP,0.18669949533529379,Most Similar
C2170,YSMRWXYRXBRSND-UHFFFAOYSA-N,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,-6.557682892,6.2567,368.363,0.5854096656779736,0.5407790263114847,High logS High logP,0.15701102194787517,Most Similar
C2171,BOAAOVKNVJHBAN-ZXDBEMHSSA-N,CN(CC/C=C\1/c2ccccc2Sc2c1c(ccc2)C(F)(F)F)C.Cl,-6.557060603,6.3554,385.874,0.5854409087043684,0.5438839325036806,High logS High logP,0.1756384833189838,Most Similar
C2172,KAKFVUQHGXFCIM-FJUODKGNSA-N,CN(CC/C=C/1\c2ccccc2Sc2c1cc(cc2)C(F)(F)F)C.Cl,-6.557060603,6.3554,385.874,0.5854409087043684,0.5438839325036806,High logS High logP,0.18121912946930208,Most Similar
C2173,KAKFVUQHGXFCIM-KIUKIJHYSA-N,CN(CC/C=C\1/c2ccccc2Sc2c1cc(cc2)C(F)(F)F)C.Cl,-6.557060603,6.3554,385.874,0.5854409087043684,0.5438839325036806,High logS High logP,0.18121912946930208,Most Similar
C2176,NOZSPKHARJALMX-UHFFFAOYSA-N,N#CC(c1cccc2c1cccc2)(CC=C(C)C)CCN1CCCCC1.Cl,-6.553787792,6.57338,382.969,0.5856052254775369,0.550741150860062,High logS High logP,0.17570140870286471,Most Similar
C2179,YGGWVLPESBDDGW-UHFFFAOYSA-N,CN(CCCN1c2cc(Cl)ccc2Sc2c1cc(O)c(c2)O)C.Cl,-6.538850779,5.1726,387.324,0.5863551623901595,0.5066753910231405,High logS High logP,0.1544739794795248,Most Similar
C2180,ZPANWZBSGMDWON-UHFFFAOYSA-N,Oc1ccc2c(c1Cc1c(O)ccc3c1cccc3)cccc2,-6.538118491,4.995,300.351,0.5863919280943783,0.5010884473581557,High logS High logP,0.16025877691147447,Most Similar
C2187,LSVAHJRFSZHOBF-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1)(c1ccccc1)CCN1CCN(CC1)c1ncccn1,-6.51750281,5.0262,434.575,0.5874269717246376,0.5020699374614639,High logS High logP,0.15915137403743188,Most Similar
C2188,BYTVUZSLDOOEOJ-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1)(c1ccccc1)CCN1CCN(CC1)c1cnccn1,-6.51750281,5.0262,434.575,0.5874269717246376,0.5020699374614639,High logS High logP,0.15908362468462378,Most Similar
C2189,DRQHMYYWGQFHOV-UHFFFAOYSA-N,CC(=CCC(c1cccc2c1cccc2)(C(=O)N)CCN1CCCCC1)C,-6.516413859,5.4334,364.524,0.5874816442720162,0.5148796416302802,High logS High logP,0.17728054714342578,Most Similar
C2190,NOAOISNWUKHGKB-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCNCCSS(=O)(=O)O,-6.510963425,7.4551,395.664,0.5877552921322955,0.5784783128436788,High logS High logP,0.07835371483092346,Least Similar
C109,QORAVNMWUNPXAO-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)c1ccc(cc1Cl)Cl,-6.5100002,5.9672,291.988,0.5878036524023615,0.531671930641366,High logS High logP,0.1466837480669637,Most Similar
C110,JWBOIMRXGHLCPP-CYBMUJFWSA-N,ClC([C@@H](c1ccccc1Cl)c1ccc(cc1)Cl)Cl,-6.5100002,5.929,320.041,0.5878036524023615,0.5304702344251362,High logS High logP,0.15987139843476633,Most Similar
C2191,OLGVYMCHLGYBAQ-UHFFFAOYSA-N,CC(=CCN(CC=C(C)C)CCC(c1cccc2c1cccc2)C(=O)N)C,-6.508658394,5.7335,364.524,0.5878710199442508,0.5243201922713946,High logS High logP,0.1553109401219888,Most Similar
C2193,KJTKQMGARPGBEV-UHFFFAOYSA-N,Clc1ccccc1CCNC1CCC(CC1)NCCc1ccccc1Cl.CC(=O)O.CC(=O)O,-6.507434937,6.2326,511.481,0.587932445583052,0.5400208881227113,High logS High logP,0.17918966940922468,Most Similar
C2194,JWBOIMRXGHLCPP-UHFFFAOYSA-N,ClC(C(c1ccccc1Cl)c1ccc(cc1)Cl)Cl,-6.50519612,5.929,320.041,0.5880448490139727,0.5304702344251362,High logS High logP,0.15987139843476633,Most Similar
C2195,XCPGHVQEEXUHNC-UHFFFAOYSA-N,COc1cc(ccc1Nc1c2ccccc2nc2c1cccc2)NS(=O)(=O)C,-6.502883221,5.7385,393.459,0.5881609718516021,0.5244774823520529,High logS High logP,0.16031363679494476,Most Similar
C111,NEKOXWSIMFDGMA-UHFFFAOYSA-N,CCCN(c1c(cc(cc1[N+](=O)[O-])C(C)C)[N+](=O)[O-])CCC,-6.4899998,5.2992,309.361,0.5888078048542082,0.51065797586541,High logS High logP,0.0988149512895485,Least Similar
C2198,XURCMZMFZXXQDJ-UKNJCJGYSA-N,CCCCCC(=O)O[C@@]1(CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@H]12)C(=O)C,-6.488247037,5.5795,414.578,0.5888958051573999,0.5194756577871174,High logS High logP,0.09787446295340291,Least Similar
C2201,NHLUVTZJQOJKCC-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCN(C)C,-6.482173198,6.0293,269.509,0.5892007520746603,0.5336254734431427,High logS High logP,0.08367161167744917,Least Similar
C2202,QIFHNTOKFMLIEO-UHFFFAOYSA-N,OCCN1CCN(CC1)CCC=C1c2cc(Cl)ccc2Sc2c1cc(Cl)cc2.Cl.Cl,-6.475690839,6.3695,508.332,0.5895262093996938,0.544327490531137,High logS High logP,0.16906420210523898,Most Similar
C2203,COUZOQKUCIBMSF-UHFFFAOYSA-N,Clc1ccccc1CNCC1CCC(CC1)CNC1CCCCC1.Cl.Cl,-6.472895446,7.5441,421.875,0.5896665566294905,0.5812780762793974,High logS High logP,0.14170596981667508,Most Similar
C2204,POAXZLNEIRHMQK-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1ccc(cc1OC)OC)CCN(CC)CC.Cl,-6.471938743,5.4385,495.051,0.589714589451991,0.5150400775125517,High logS High logP,0.1579314084751456,Most Similar
C2205,FPKXTKCPROWUMS-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cc(OC)ccc1OC)CCN(CC)CC.Cl,-6.471938743,5.4385,495.051,0.589714589451991,0.5150400775125517,High logS High logP,0.1581516900731175,Most Similar
C2206,WZUMCRQKXQMYEY-UHFFFAOYSA-N,COc1cc2c(cc1OC)CCN(C2CCc1ccc(c(c1Cl)Cl)Cl)C,-6.471659417,5.7637,414.753,0.5897286134658989,0.525270224358571,High logS High logP,0.13592416733693655,Least Similar
C2207,IJLARBWXSSXHNL-UHFFFAOYSA-N,COc1cc2CCN(C(c2cc1OC)CCc1cc(Cl)c(cc1Cl)Cl)C,-6.471659417,5.7637,414.753,0.5897286134658989,0.525270224358571,High logS High logP,0.12268370254513479,Least Similar
C2208,VXJXLPVDCAXFRR-BTJKTKAUSA-N,OC(=O)/C=C\C(=O)O.CCCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1c(S2)cccc1,-6.471240042,5.0006,470.581,0.5897496688665156,0.5012646122484932,High logS High logP,0.17393827484047056,Most Similar
C112,ALDJIKXAHSDLLB-UHFFFAOYSA-N,Clc1ccc(c(c1)c1cccc(c1Cl)Cl)Cl,-6.4699998,5.9672,291.988,0.5898119372234075,0.531671930641366,High logS High logP,0.15394818487851744,Most Similar
C2210,FEUBUXUFKHXRKO-UHFFFAOYSA-N,O=C(N1c2ccccc2Sc2c1nccc2)OCCOCCN1CCCCC1.Cl,-6.466267359,5.1283,435.967,0.5899993304646189,0.5052818009085075,High logS High logP,0.17391918018960292,Most Similar
C2211,ITYHHDFUDHMOMP-UHFFFAOYSA-N,COC1(CCC(CC1)NCCCC(=O)c1ccc(cc1)F)c1cccc(c1)C(F)(F)F.Cl,-6.46620561,7.0744,473.931,0.5900024306731022,0.5665022461023517,High logS High logP,0.16498215604552324,Most Similar
C2212,NAVVOYFFGOHKJL-UHFFFAOYSA-N,C1CCN(CC1)c1nc(c(o1)c1ccccc1)c1ccccc1,-6.45812881,5.0639,304.386,0.5904079394890797,0.5032559046696279,High logS High logP,0.1666923459117611,Most Similar
C2213,OCAPBUJLXMYKEJ-UHFFFAOYSA-N,c1ccc(cc1)c1ccc(cc1)C(n1ccnc1)c1ccccc1,-6.452507579,5.1878,310.392,0.590690162489172,0.5071535528683419,High logS High logP,0.14712679606201162,Most Similar
C2215,QTRALMGDQMIVFF-UHFFFAOYSA-N,CCOCCN(C(=O)C(Cl)Cl)Cc1ccc(cc1)Oc1ccc(cc1)[N+](=O)[O-],-6.448866965,5.0791,427.278,0.5908729454072299,0.5037340665148293,High logS High logP,0.14692477064715667,Most Similar
C2217,FOQGDCBIMVXYSR-UHFFFAOYSA-N,CCN(CCOC(=O)N1c2ccccc2Sc2c1cccc2)CC.Cl,-6.435527009,5.6347,378.916,0.5915426994883947,0.5212121402775854,High logS High logP,0.19389752825018758,Most Similar
C2218,PFKRTWCFCOUBHS-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCN(C)C.Cl,-6.433879049,7.6115,334.023,0.591625437987352,0.5833983465666721,High logS High logP,0.0839517741002632,Least Similar
C2219,QTKBGOFNZQTOTA-UHFFFAOYSA-N,CN(CCCC1c2ccccc2Sc2c1cc(Cl)cc2)C.Br,-6.430479266,6.2364,398.788,0.5917961295952797,0.5401404285840118,High logS High logP,0.18862546281280082,Most Similar
C2225,ZDJJYFKGWFWSON-UHFFFAOYSA-N,CNc1ccnc(n1)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1,-6.410898088,5.1409,463.617,0.5927792343281223,0.5056781719117666,High logS High logP,0.16525356842315245,Most Similar
C2230,LAOOXBLMIJHMFO-UHFFFAOYSA-N,CCN(CCNc1ccc(c2c1c(=O)c1c(s2)cccc1)C)CC.Cl,-6.401925074,5.3518,376.943,0.5932297390184562,0.5123126675139358,High logS High logP,0.16890994080237406,Most Similar
C2232,LCRXWIKBUJLRRR-UHFFFAOYSA-N,COc1cc2c(cc1OC)CCN(C2CCc1cc(Cl)cc(c1OC)Cl)C,-6.398294704,5.1189,410.334,0.5934120076199146,0.5049860955568698,High logS High logP,0.12113585882477633,Least Similar
C2234,MCWAFEJHLHEFOD-UHFFFAOYSA-N,CN(CC(CC1c2ccccc2CCc2c1cccc2)C)C.Cl,-6.394546458,5.3069,329.907,0.5936001943767308,0.5109002025896239,High logS High logP,0.18144591376930264,Most Similar
C2235,DEVDLFIOPPCXAW-UHFFFAOYSA-N,Cc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1C.Cl.Cl,-6.3912901,7.375,423.462,0.5937636851004059,0.5759585257515318,High logS High logP,0.18617068504398102,Most Similar
C2236,KCCCWBMAYXETHM-UHFFFAOYSA-N,Cc1ccc(cc1)CNCC1CCC(CC1)CNCc1ccc(cc1)C.Cl.Cl,-6.3912901,7.375,423.462,0.5937636851004059,0.5759585257515318,High logS High logP,0.1637833977827602,Most Similar
C2237,RFIXURDMUINBMD-UHFFFAOYSA-N,CC(NC(C(c1cc(I)c(c(c1)I)O)O)C)CCc1ccccc1,-6.378267106,5.0251,551.2,0.5944175255913704,0.502035333643719,High logS High logP,0.1499155587528164,Most Similar
C2238,SHGAZHPCJJPHSC-XFYACQKRSA-N,C/C(=C\C=C\C(=C/C(=O)O)\C)/C=C/C1=C(C)CCCC1(C)C,-6.377390085,5.6026,300.435,0.5944615578500987,0.5202023379597589,High logS High logP,0.06041667902854063,Least Similar
C2240,SHGAZHPCJJPHSC-YCNIQYBTSA-N,C/C(=C\C=C\C(=C\C(=O)O)\C)/C=C/C1=C(C)CCCC1(C)C,-6.376357279,5.6026,300.435,0.5945134115468839,0.5202023379597589,High logS High logP,0.06041667902854063,Least Similar
C2243,IMTAXJFNNPTBMW-UHFFFAOYSA-N,Brc1ccc2c(c1)c(=O)n(c(n2)C)CCCNC1CCCCC1.Cl,-6.369836164,4.9727,414.768,0.5948408146796225,0.5003869335984195,High logS High logP,0.13945731446342113,Least Similar
C114,ZDYJWDIWLRZXDB-UHFFFAOYSA-N,Clc1ccc(cc1)C(=C(Cl)Cl)c1ccccc1Cl,-6.3600001,6.1879,318.025,0.5953346501920181,0.5386147148016257,High logS High logP,0.16176421001849783,Most Similar
C2244,AMHPDAAVNPTIAH-UHFFFAOYSA-N,CCN(CCSCCOC(=O)N1c2ccccc2Sc2c1nccc2)CC.Cl,-6.353434844,5.7629,440.022,0.5956642694951023,0.5252450579456657,High logS High logP,0.17162123970821577,Most Similar
C116,REIUXOLGHVXAEO-UHFFFAOYSA-N,CCCCCCCCCCCCCCCO,-6.3499999,5.0699,228.414,0.5958367264179415,0.5034446527664178,High logS High logP,0.07650467986049077,Least Similar
