Compound ID,InChIKey,SMILES,logS,logP,MW,Normalized_logS,Normalized_logP,Group,Avg_Similarity,Similarity_Grp
C3293,VCCZBYPHZRWKFY-UHFFFAOYSA-N,O=C1CN2CC(OC2(c2c(N1)ccc(c2)Cl)c1ccccc1)C,-4.744604806,3.2898,328.793,0.6764381853798996,0.4474462382504309,High logS Low logP,0.13068252047189888,Most Similar
C3294,JERZAOOJWPHIDG-UHFFFAOYSA-N,CCC(c1ccc(c(c1)C(CC)C)O)C,-4.744017312,4.4192,206.324,0.6764676814670051,0.48297492166953976,High logS Low logP,0.11982520092971011,Least Similar
C3295,CJAVTWRYCDNHSM-UHFFFAOYSA-N,CC(Cc1cccc(c1)C(F)(F)F)NCCOC(=O)c1ccccc1,-4.743126512,4.4739,351.363,0.6765124055227293,0.4846956751519422,High logS Low logP,0.14253294097124428,Most Similar
C3296,SQMLXMDRLSPKTA-UHFFFAOYSA-N,N/C(=N\CC12CC3CC(C2)(CC(C1)(C3)C)C)/CSS(=O)(=O)O,-4.741748609,4.6573,346.509,0.6765815853729251,0.4904650753104906,High logS Low logP,0.06113103647777774,Least Similar
C3297,LQKWPGAPADIOSS-UHFFFAOYSA-N,CC(COC(=O)c1ccc(cc1)C(=O)OCC(C)C)C,-4.741468743,3.3122,278.343,0.676595636498407,0.4481508978117803,High logS Low logP,0.1282048454521318,Most Similar
C3298,FVMSYKRGNMQTLX-UHFFFAOYSA-M,Clc1ccccc1CNCC1CCC(CC1)C[N+](Cc1ccccc1Cl)(C)C.[I-],-4.741312708,3.5609,547.343,0.6766034704881185,0.45597450642372683,High logS Low logP,0.12470813287800872,Most Similar
C3299,NOIQZLIGXCQSEV-UHFFFAOYSA-N,COc1ccc2c(c1)cc1c(n2)cccc1,-4.740877719,3.3966,209.243,0.6766253098148757,0.45080595437329335,High logS Low logP,0.13283424981042108,Most Similar
C3300,PUXBGTOOZJQSKH-UHFFFAOYSA-N,OC(=O)C(c1ccc2c(c1)[nH]c1c2cc(cc1)Cl)C,-4.740681725,4.1626,273.714,0.6766351500108542,0.47490279473015307,High logS Low logP,0.12628826398943957,Most Similar
C3301,CRWUUOBIPYBVKP-UHFFFAOYSA-M,ClCCN(c1cc(ccc1C)C(=O)[O-])CCCl.[Na+],-4.740419518,1.6425,298.141,0.6766483145376607,0.39562544827672985,High logS Low logP,0.11803391850690588,Least Similar
C276,KDIAMAVWIJYWHN-UHFFFAOYSA-N,CCCC1CCCC1,-4.7399998,2.9767,112.213,0.6766693871591475,0.4375967333996048,High logS Low logP,0.05817966653511163,Least Similar
C277,SDDBCEWUYXVGCQ-UHFFFAOYSA-N,Cc1cccc2c1cccc2C,-4.7399998,3.4566,156.224,0.6766693871591475,0.4526934353411936,High logS Low logP,0.1313046746260206,Most Similar
C278,CBHCDHNUZWWAPP-HNNXBMFYSA-N,CN1CCC[C@@H](C1)CN1c2ccccc2Sc2c1cccc2,-4.7399998,4.634,310.456,0.6766693871591475,0.48973210353462265,High logS Low logP,0.12927414419780375,Most Similar
C279,NHTMVDHEPJAVLT-UHFFFAOYSA-N,CC(CC(C)(C)C)C,-4.7399998,3.0786,114.229,0.6766693871591475,0.44080230524342207,High logS Low logP,0.04659789322372456,Least Similar
C280,NPUKDXXFDDZOKR-NSHDSACASA-N,CCOC(=O)c1cncn1[C@H](c1ccccc1)C,-4.7399998,2.6691,244.289,0.6766693871591475,0.42792024763750297,High logS Low logP,0.14872799032453501,Most Similar
C281,NVKAWKQGWWIWPM-ABEVXSGRSA-N,O=C1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2O)C)C,-4.7399998,3.9591,290.44,0.6766693871591475,0.4685010884473581,High logS Low logP,0.056348223801396743,Least Similar
C3302,QMFPHIRQLOWTFQ-UHFFFAOYSA-N,OC(=O)C(=O)O.CCCCOc1c(OC)cccc1C(=O)NCCCN(CC)CC,-4.73950821,2.8823,426.504,0.6766940682307162,0.43462709667677507,High logS Low logP,0.12315164262291146,Most Similar
C3303,AMETXLUKRWWYMK-UHFFFAOYSA-N,CCC(C(c1ccccc1)(c1ccccc1)CC[NH+]1CCOCC1)OC(=O)C.[Cl-],-4.739194296,1.1928,417.969,0.6767098287911434,0.38147877842231753,High logS Low logP,0.13542884371198738,Most Similar
C3304,ZLOXYEZYWCTXHU-UHFFFAOYSA-N,O=C(c1cccs1)Nc1ncc(s1)[N+](=O)[O-],-4.738420721,2.9613,255.274,0.6767486673760186,0.4371122799511771,High logS Low logP,0.09629203781143923,Least Similar
C3305,FTLDJPRFCGDUFH-UHFFFAOYSA-N,OCCN(CC(=O)N(C(Cc1ccccc1)(C)C)C)CC(=O)N(C(Cc1ccccc1)(C)C)C,-4.737349421,3.2401,467.643,0.6768024537263747,0.4458827748486869,High logS Low logP,0.12300238197125746,Most Similar
C3306,PGWHWYBRRVQFCI-UHFFFAOYSA-N,COC(=O)c1c2ccccc2nc2c1cccc2,-4.734739428,3.1746,237.253,0.6769334926491088,0.4438222747920625,High logS Low logP,0.14535267552248707,Most Similar
C3307,NUKVZKPNSKJGBK-SPIKMXEPSA-N,OC(=O)/C=C\C(=O)O.OC(=O)/C=C\C(=O)O.OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(=O)C,-4.733141952,2.8563,643.705,0.6770136965171398,0.43380918825735165,High logS Low logP,0.10911367078019332,Least Similar
C282,AUKRYONWZHRJRE-UHFFFAOYSA-N,Oc1c2ccccc2cc2c1cccc2,-4.73,3.6986,194.229,0.6771714433024234,0.4603062752450579,High logS Low logP,0.1306138610042257,Most Similar
C3308,KKWUACQXLWHLCX-UHFFFAOYSA-N,CCCCCCCCCCCCCC[NH3+].[Cl-],-4.724687995,0.9334,249.864,0.6774381411107159,0.37331856903776217,High logS Low logP,0.041414334712635385,Least Similar
C3309,RLHSBVHMTZVHGJ-UHFFFAOYSA-N,Cc1ccc(cc1)C(c1ccccc1)OCCN[NH+]1CCCC1.[Cl-],-4.721317621,1.2484,346.894,0.6776073561922012,0.38322784411923844,High logS Low logP,0.1299351199656462,Most Similar
C3310,ABQKHKWXTUVKGF-UHFFFAOYSA-N,S=C=Nc1ccc(cc1)C,-4.721247778,2.7293,149.213,0.6776108627730543,0.4298140202086295,High logS Low logP,0.09939313077696417,Least Similar
C3311,AMDZXFZJWBFXIU-BTJKTKAUSA-N,[O-]C(=O)/C=C\C(=O)O.C[NH2+]CCOC1c2ccccc2CCc2c1cccc2,-4.720379086,0.4615,383.438,0.6776544768608574,0.35847353122522674,High logS Low logP,0.13628400774848315,Most Similar
C283,WWGUMAYGTYQSGA-UHFFFAOYSA-N,Cc1cc2ccccc2cc1C,-4.7199998,3.4566,156.224,0.6776735195283468,0.4526934353411936,High logS Low logP,0.1356424717886636,Most Similar
C3312,STIGEALBGPUGBV-UHFFFAOYSA-M,NC(=O)NO[Sb](=O)(c1ccc(cc1)N)O,-4.716286716,1.4964,321.932,0.6778599409200446,0.3910294321198927,High logS Low logP,0.11214761089484682,Least Similar
C3314,KEZAHVUYFHPESR-UHFFFAOYSA-N,CCC(C(c1ccccc1)(C(=O)N)CCN1CCCCC1)C,-4.715002279,3.97,302.454,0.6779244281584395,0.46884398082319334,High logS Low logP,0.14267694156055005,Most Similar
C3315,ALDYEWQJMKNBDY-UHFFFAOYSA-N,C[NH+](CCOC(=O)n1c2ccccc2c2c1cccc2)C.[Cl-],-4.712531186,-1.0723,318.798,0.6780484933818696,0.31022322608247027,High logS Low logP,0.14868709614973605,Most Similar
C3316,BFWINBUSXUXEEY-UHFFFAOYSA-N,C1CCN(CC1)CCC12CC3CC(C2)CC(C1)C3.Cl,-4.710415785,4.8187,283.88,0.6781547005127664,0.4955423991141422,High logS Low logP,0.041684146548439556,Least Similar
C3317,ZCMHKXGPLWEOBN-UHFFFAOYSA-N,C1CCN(C1)CCCC12CC3CC(C2)CC(C1)C3.Cl,-4.710415785,4.8187,283.88,0.6781547005127664,0.4955423991141422,High logS Low logP,0.045278257388932076,Least Similar
C284,SNHRLVCMMWUAJD-NQMRGXSRSA-N,CCCCC(=O)O[C@]1([C@H](C)C[C@@H]2[C@]1(C)C[C@@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F)C(=O)CO,-4.71,3.6368,476.577,0.6781755756716227,0.4583621698481206,High logS Low logP,0.09800388353026182,Least Similar
C285,DBPWSSGDRRHUNT-CEGNMAFCSA-N,O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(O)C(=O)C)C)C,-4.71,3.8384,330.461,0.6781755756716227,0.46470410590026545,High logS Low logP,0.07998483847080816,Least Similar
C286,ZSLBEMKAJDJVND-UHFFFAOYSA-N,CCn1c2ncccc2c(=S)n(c2c1cccc2)C,-4.71,3.8396,269.365,0.6781755756716227,0.46474185551962344,High logS Low logP,0.13102953018069718,Most Similar
C287,FYZBOYWSHKHDMT-UHFFFAOYSA-N,CCOC(=O)CCN(C(C)C)SN(C(=O)Oc1cccc2c1OC(C2)(C)C)C,-4.71,4.0575,410.528,0.6781755756716227,0.4715965572347145,High logS Low logP,0.11606113700947499,Least Similar
C3319,ZVXBAHLOGZCFTP-UHFFFAOYSA-N,CCOC(=O)COc1ccc2c(c1)oc(cc2=O)c1ccccc1,-4.709311741,3.4019,324.327,0.6782101308286373,0.4509726818587912,High logS Low logP,0.14626360250938902,Most Similar
C3320,UBNYRXMKIIGMKK-RMKNXTFCSA-N,COc1ccc(cc1)/C=C/C(=O)OCCC(C)C,-4.708378946,3.2977,248.318,0.6782569633113037,0.44769475657787117,High logS Low logP,0.1313277831183665,Most Similar
C3322,DKROWFJGHDLNFQ-UHFFFAOYSA-N,ClCCN(c1cc(ccc1C)C(=O)O)CCCl,-4.707156785,2.9772,276.159,0.6783183238823275,0.43761246240767065,High logS Low logP,0.12452299471045242,Most Similar
C3323,HVQFBBXWCVYDNC-UHFFFAOYSA-N,CC(N(C(C)C)CCCN1C(=O)CCCc2c1cccc2)C,-4.701074343,3.9298,302.454,0.6786237027271262,0.46757936857470017,High logS Low logP,0.1345136639694467,Most Similar
C3324,UZQBOFAUUTZOQE-VSLWXVDYSA-N,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@H](C[C@H](C(=O)/C=C/[C@]1(C)O)C)C,-4.700777234,2.5129,525.675,0.6786386195653302,0.423006505517736,High logS Low logP,0.07261575691404866,Least Similar
C288,AIUHRQHVWSUTGJ-UHFFFAOYSA-N,CC(=O)OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(Cl)cc2,-4.6999998,4.4543,446.005,0.678677651897546,0.48407909803576143,High logS Low logP,0.13406460032082637,Most Similar
C289,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,Clc1ccc(c(c1)C(=O)Nc1ccc(cc1Cl)[N+](=O)[O-])O,-4.6999998,4.4557,327.12,0.678677651897546,0.48412313925834577,High logS Low logP,0.1171048274049712,Least Similar
C290,HJUFTIJOISQSKQ-UHFFFAOYSA-N,CCOC(=O)NCCOc1ccc(cc1)Oc1ccccc1,-4.6999998,3.9947,301.337,0.678677651897546,0.46962099382164557,High logS Low logP,0.14595739102640523,Most Similar
C3325,GLFNDSLRJPGINC-YLFUTEQJSA-N,CCCCOc1c(OC)cccc1C(=O)OCCO/[NH+]=C/CCC.[Cl-],-4.699404651,-1.082,373.872,0.6787075323163159,0.3099180833259931,High logS Low logP,0.11806583502807137,Least Similar
C3326,FWKBQAVMKVZEOT-STCFVSJZSA-N,CC(CC(=O)O[C@@H]1OC=C(C2=C[C@@H]([C@@]3([C@@H]12)CO3)OC(=O)CC(OC(=O)C)(C)C)COC(=O)C)C,-4.696275965,2.3478,480.505,0.678864613060599,0.4178127870543971,High logS Low logP,0.07911418513510121,Least Similar
C3327,OGAKLTJNUQRZJU-UHFFFAOYSA-N,OC(c1ccccc1)(c1ccccc1)CCCN1CCCCC1,-4.696106651,4.1265,309.445,0.6788731137439968,0.47376716034779975,High logS Low logP,0.128653976230416,Most Similar
C3328,ZVBSFGNDYNVQNP-UHFFFAOYSA-L,C[N+]1(CCC[n+]2cccc3c2ccc2c3cccc2)CCCC1.[Br-].[Br-],-4.695963489,-2.1222,466.253,0.6788803014239088,0.27719545494582926,High logS Low logP,0.12272499713039638,Most Similar
C3329,UFSBFMDTWVPCIA-UHFFFAOYSA-N,CCN(CCOC(=O)C(c1ccccc1)(c1ccccc1)Cl)CC.Cl,-4.695378331,4.856,382.324,0.6789096802283536,0.4967157831158535,High logS Low logP,0.1459846097287984,Most Similar
C3331,OIWMXOXKUZXIQW-LVEZLNDCSA-N,CN1CCN(CC1)CC1COC2(O1)c1ccccc1OCc1c2cccc1.OC(=O)/C=C/C(=O)O.OC(=O)/C=C/C(=O)O,-4.694354955,1.7423,598.598,0.6789610604767268,0.3987649582866706,High logS Low logP,0.10871697014576674,Least Similar
C3332,NZLBHDRPUJLHCE-UHFFFAOYSA-N,CCN(CCCN(C1Cc2c(C1)cccc2)c1ccccc1)CC,-4.694210132,4.3923,322.487,0.6789683315498319,0.48212870103559785,High logS Low logP,0.1341162677340726,Most Similar
C3333,YSSSPARMOAYJTE-UHFFFAOYSA-N,O1CCOc2ccccc2OCCOCCOc2c(OCC1)cccc2,-4.693469164,2.9488,360.401,0.679005533047499,0.4367190547495312,High logS Low logP,0.09464892781454667,Least Similar
C3335,IAJHGYYJSAKQFW-UHFFFAOYSA-N,O=C(C(=C)c1c(Cl)cccc1Cl)OC1CC2CCC(C1)[NH+]2C.[Cl-],-4.692336491,1.3311,376.705,0.67906240072865,0.38582942205332754,High logS Low logP,0.10468421424068931,Least Similar
C3336,NYGHGTMKALXFIA-UHFFFAOYSA-N,C=CCN1Cc2ccccc2c2c(C1)cccc2,-4.691341781,3.7931,235.324,0.6791123417540982,0.4632790577695008,High logS Low logP,0.12591506214263187,Most Similar
C291,UQDUPQYQJKYHQI-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)OC,-4.6900001,4.0803,214.344,0.6791797030201603,0.47231380000251655,High logS Low logP,0.07199830044612236,Least Similar
C3337,MFZWMTSUNYWVBU-UHFFFAOYSA-N,CCN(CCNc1ccc(c2c1c(=O)c1c(s2)cccc1)CO)CC,-4.689193394,3.7337,356.482,0.6792202050005115,0.4614104516112796,High logS Low logP,0.13172665215520238,Most Similar
C3338,RBEUQTCXHILJSS-UHFFFAOYSA-N,CCCN1CCCC(C1)OC(=O)Nc1c(C)cccc1Cl,-4.689054621,4.0822,310.819,0.6792271723235751,0.4723735702331668,High logS Low logP,0.1359453708181386,Most Similar
C3339,JMHSMFKQKRUZBH-UHFFFAOYSA-N,CCCN1CCC(CC1)OC(=O)Nc1c(C)cccc1Cl,-4.689054621,4.0822,310.819,0.6792271723235751,0.4723735702331668,High logS Low logP,0.13601147502560923,Most Similar
C3340,AEFKGCXZPXLJKP-UHFFFAOYSA-N,CCOC(=O)C(C(C[NH+](C)C)C)(c1ccccc1)c1ccccc1.[Cl-],-4.688782375,-0.6796,361.906,0.6792408408746244,0.32257678901737735,High logS Low logP,0.14397965748851815,Most Similar
C3341,QUKYIGPTBNWYDQ-UHFFFAOYSA-N,CCOC(=O)C(c1ccccc1)(c1ccccc1)CC(N(C)C)C.Cl,-4.688782375,4.678,361.906,0.6792408408746244,0.4911162562444161,High logS Low logP,0.14641540853052512,Most Similar
C3342,QIHLUZAFSSMXHQ-UHFFFAOYSA-N,CC(N1CCC(CC1)(c1ccccc1)c1ccccc1)(C)C,-4.688087865,4.8049,293.446,0.679275709873211,0.49510827849152517,High logS Low logP,0.1259091644901583,Most Similar
C3344,GJQMFLTWFFYRLD-VHEBQXMUSA-N,N#Cc1ccc(cc1)CN(/N=N/c1ccc(cc1)C(=O)O)C,-4.685980116,3.38718,294.308,0.6793815328230633,0.450509619861333,High logS Low logP,0.11692344969058771,Least Similar
C3345,NDTSRXAMMQDVSW-UHFFFAOYSA-N,Clc1cc2NC(=NS(=O)(=O)c2cc1S(=O)(=O)N)CSCc1ccccc1,-4.685675894,4.869,431.937,0.6793968067809445,0.4971247373255652,High logS Low logP,0.11447239844601814,Least Similar
C3347,WWNKRYMNNRLGOW-UHFFFAOYSA-N,CC[NH+](CCOC(=O)C1c2ccccc2c2c1cc(N)cc2)CC.[Cl-],-4.684044607,-0.5658,360.878,0.6794787081849522,0.32615671125316154,High logS Low logP,0.14514684394330532,Most Similar
C3351,UVTBZAWTRVBTMK-UHFFFAOYSA-N,CCOC(=O)C1(CCN(CC1)CCOCc1ccccc1)c1ccccc1,-4.681015586,3.738,367.481,0.6796307850866063,0.46154572108064573,High logS Low logP,0.14188410145088423,Most Similar
C292,XCEYNQCFXXAOBL-UHFFFAOYSA-N,CCCCC(=O)OCN1C(=O)NC(C1=O)(c1ccccc1)c1ccccc1,-4.6799998,3.4396,366.41,0.6796817842667453,0.4521586490669552,High logS Low logP,0.14401496647952633,Most Similar
C3353,JICCKKKVYQHSJY-UHFFFAOYSA-N,O=C(Nc1c(C)cccc1Cl)OC1CCC[NH+](C1)C(C)C.[Cl-],-4.674392434,1.2988,347.28,0.6799633111520728,0.38481332813227465,High logS Low logP,0.12104006735654177,Most Similar
C3354,XTBYBRINUMAOSK-UHFFFAOYSA-N,Brc1ccc(cc1)C(=O)OCCCN1CCCCC1C,-4.673876897,3.8083,340.255,0.6799891945215337,0.4637572196147022,High logS Low logP,0.13315803132766363,Most Similar
C3355,SLACVLUCWZYDAK-UHFFFAOYSA-N,COc1ccc2c(c1CN(C)C)oc(c(c2=O)C)c1ccc(cc1)Cl,-4.673439839,4.492,357.831,0.6800111377257846,0.4852650652439254,High logS Low logP,0.11530400015849364,Least Similar
C3356,NUJZVNHAGUEUAQ-UHFFFAOYSA-N,C=CCC(c1cccc2c1cccc2)C(=O)NNC(C)C,-4.672693434,4.3105,282.38,0.6800486121968363,0.4795554353160272,High logS Low logP,0.13930650776023265,Most Similar
C3358,INHPISRLZMRZBK-UHFFFAOYSA-N,COc1cc2CC[NH+](C(c2cc1OC)CCc1cccc(c1)[N+](=O)[O-])C.[Cl-],-4.671534463,1.4531,392.876,0.6801068002116394,0.38966730002139144,High logS Low logP,0.11839337554011367,Least Similar
C3359,DKGZKTPJOSAWFA-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1,-4.670728429,3.5488,395.47,0.6801472684531431,0.4555938644285336,High logS Low logP,0.1315341122157556,Most Similar
C3360,OWPWFVVPBYFKBG-NYVHBPEFSA-N,O=C[C@]12C[C@H]3O[C@@]4(O)[C@@H](O)C[C@H](O[C@H]4O[C@@H]3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2([C@]1(O)CC[C@@H]2C1=CC(=O)OC1)C)C,-4.670665159,2.0007,532.622,0.6801504450258931,0.40689370965509425,High logS Low logP,0.05476955993457875,Least Similar
C3361,SXCIMUIAZXOVIR-PUCKCBAPSA-N,OCC(=O)[C@@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@H]([C@H](C2)N2CCOCC2)O)c2c(C1)c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2OC,-4.670625401,0.3127,613.609,0.6801524411406299,0.35379257842483414,High logS Low logP,0.09333445861891039,Least Similar
C3362,QSJRZMPYHHJWKX-UHFFFAOYSA-N,CCCOc1ccc(cc1)C(=O)OCCCN1CCCCC1C,-4.670611734,3.8346,319.438,0.6801531273144843,0.4645845654389651,High logS Low logP,0.13736190508645818,Most Similar
C293,LQZZUXJYWNFBMV-UHFFFAOYSA-N,CCCCCCCCCCCCO,-4.6700001,3.8996,186.334,0.6801838353893596,0.4666293364875237,High logS Low logP,0.05046080403464537,Least Similar
C3364,WFSZWNRIAAJGQM-UHFFFAOYSA-N,Ic1ccc(nc1)SCCCCCN1CSCC1.Cl,-4.668124879,4.6948,430.799,0.6802779838946346,0.4916447509154282,High logS Low logP,0.09109531131499973,Least Similar
C3366,AWDLUSYVMFSMPH-RXBYAXNRSA-N,OC(=O)c1ccccc1O.CO[C@@H]([C@H]([C@H]1O[C@H](SCCOC(=O)c2ccccc2O)[C@@H]([C@H]([C@H]1O)O)O)NC(=O)[C@@H]1CCCN1C)C,-4.665593374,1.1229,666.736,0.680405082200299,0.37927986309471373,High logS Low logP,0.11928617842433538,Least Similar
C3367,KYWMWUUMCDZISK-UHFFFAOYSA-N,NC1=NC(NC1(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,-4.664614005,3.0958,357.1,0.6804542530060136,0.44134338312088683,High logS Low logP,0.017085130976266974,Least Similar
C3369,JYLIAQPHVDFOQO-UHFFFAOYSA-N,C[NH+](CCOC(c1ccc(cc1)I)c1ccccc1)C.[Cl-],-4.660885233,-0.4543,417.712,0.6806414620391418,0.3296642800518428,High logS Low logP,0.13330468618530716,Most Similar
C3370,SGKGVABHDAQAJO-UHFFFAOYSA-N,N#Cc1cc(I)c(c(c1)[N+](=O)[O-])O,-4.660538236,2.29988,290.015,0.6806588835851275,0.4163053189213675,High logS Low logP,0.07033032268543904,Least Similar
C3371,YVBCSKYYMNEPHE-PKLMIRHRSA-N,CCCC[NH+]1CCc2c3[C@H]1Cc1ccc(c(c1c3ccc2)O)O.[Cl-],-4.660387331,1.1763,345.863,0.6806664600148863,0.38095972115614496,High logS Low logP,0.11847296412679906,Least Similar
C294,LCCNCVORNKJIRZ-UHFFFAOYSA-N,CCOP(=S)(Oc1ccc(cc1)[N+](=O)[O-])OCC,-4.6599998,4.4449,291.261,0.6806859166359447,0.4837833926841237,High logS Low logP,0.11533722355175188,Least Similar
C295,MGWAVDBGNNKXQV-UHFFFAOYSA-N,CC(COC(=O)c1ccccc1C(=O)OCC(C)C)C,-4.6599998,3.3122,278.343,0.6806859166359447,0.4481508978117803,High logS Low logP,0.13745320414371817,Most Similar
C3372,GVEINSAHFGPQIN-UHFFFAOYSA-N,CN1CCN(CC1)CC(=O)N1C(C)(C)CC(=CC1(C)C)c1ccccc1,-4.65989177,2.9206,355.517,0.6806913404569369,0.4358319386946181,High logS Low logP,0.12674254190902448,Most Similar
C3373,KDCYOWUMMCQWCJ-UHFFFAOYSA-N,CN1CCC2=C(C1CCc1ccccc1)CCCC2,-4.659817587,4.1318,255.398,0.6806950649345141,0.47393388783329765,High logS Low logP,0.1293423128598629,Most Similar
C3374,KMGARVOVYXNAOF-UHFFFAOYSA-N,CN1CCC(CC1)n1[nH]c(c(c1=O)Cc1ccccc1)c1ccccc1,-4.659636824,3.6388,347.453,0.6807041404334868,0.458425085880384,High logS Low logP,0.13313061391207154,Most Similar
C3375,XNMYNYSCEJBRPZ-UHFFFAOYSA-N,CCCCc1cc2ccccc2c(n1)OCCN(C)C,-4.657840035,3.5178,272.385,0.6807943511332629,0.4546186659284518,High logS Low logP,0.13853816011009215,Most Similar
C3376,HCYNFJPPJJUYAN-UHFFFAOYSA-M,CCC(=O)Oc1ccc(cc1)CCCC[N+]1(C)CCCCC1.[I-],-4.657571644,0.918,431.351,0.6808078261377979,0.37283411558933444,High logS Low logP,0.12709484846713656,Most Similar
C3378,NEOZRYIORLIHJH-UHFFFAOYSA-N,Cc1ccc(cc1)C(c1ccc(cc1)Br)OCC[NH+](C)C.[Cl-],-4.654730003,0.012,384.738,0.6809504953232851,0.3443331529740408,High logS Low logP,0.11522148109508468,Least Similar
C3380,YWPDGABYTMCJDP-UHFFFAOYSA-N,Oc1cc(O)c2c(c1)OC(c1c2cccc1)(C)C,-4.651109545,3.3923,242.27,0.6811322662767414,0.4506706849039272,High logS Low logP,0.12313781183469957,Most Similar
C3381,HVAKUYCEWDPRCA-UHFFFAOYSA-N,COc1ccc(cc1)C=CC(=O)c1ccc(cc1OC)OC,-4.650387464,3.6085,298.333,0.6811685195220057,0.4574719079915944,High logS Low logP,0.12202984297098192,Most Similar
C3382,WCIBOXFOUGQLFC-UHFFFAOYSA-N,Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)C(=O)c1ccc(cc1)F,-4.650273628,4.4605,371.42,0.6811742348426246,0.48427413773577777,High logS Low logP,0.1188219920781683,Least Similar
C296,ORNBQBCIOKFOEO-QGVNFLHTSA-N,O[C@H]1CC[C@]2(C(=CC[C@@H]3[C@@H]2CC[C@]2([C@H]3CC[C@@H]2C(=O)C)C)C1)C,-4.6500001,4.5153,316.478,0.6811879677585588,0.4859980370197933,High logS Low logP,0.07022459846507538,Least Similar
C3383,ZRZNJUXESFHSIO-JKZASVEESA-N,OCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@@H](C23[C@H](C1(C)[C@H](C)CC2)C(=O)CC3)C,-4.647330882,2.8852,378.502,0.6813219801682713,0.43471832492355694,High logS Low logP,0.0727562203601621,Least Similar
C3384,KHRKUWZXZWEMKO-UHFFFAOYSA-N,CC(N1CCCC1)CC12CC3CC(C2)CC(C1)C3.Cl,-4.646960942,4.8171,283.88,0.6813405536047044,0.49549206628833153,High logS Low logP,0.04583846194396434,Least Similar
C3385,RZPAKFUAFGMUPI-QESOVKLGSA-N,CO[C@H]1C[C@H](O[C@@H]2[C@@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](O)[C@H](C(=O)[C@@]3(C[C@@H]([C@@H]([C@H]2C)O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)C)CO3)C)O[C@H]([C@@H]1O)C,-4.646893296,1.9085,687.858,0.6813439498816167,0.40399328056775424,High logS Low logP,0.0468370562772234,Least Similar
C3386,ABGIIXRNMHUKII-DHZHZOJOSA-N,Clc1ccc(cc1)/C=C/C(=O)c1ccccc1,-4.644710666,4.2361,242.7,0.681453532353266,0.4772149589158309,High logS Low logP,0.13509365250075808,Most Similar
C3387,TXFLRWLXYPVPIQ-UHFFFAOYSA-N,CN(CCCn1c(=O)c2ccccc2[nH]c2c1cccc2)C,-4.641729997,2.9967,295.379,0.6816031816645045,0.43822589372223825,High logS Low logP,0.1437006888374066,Most Similar
C3388,HPEKSGQVQCIFCM-UHFFFAOYSA-N,CCC(=O)OC1(CCN(CC1)Cc1ccccc1)c1ccccc1.Cl,-4.641302801,4.871,359.89,0.6816246297310841,0.4971876533578286,High logS Low logP,0.14472657295335514,Most Similar
C3389,HFSKZVIZCZVKLT-UHFFFAOYSA-N,Cc1ccc(c(c1)C(c1ccccc1)(C(=O)OCCCN1CCCC1)O)C.Cl,-4.640652405,4.3083,403.942,0.6816572839149039,0.47948622768053756,High logS Low logP,0.15416551017804916,Most Similar
C297,PWATWSYOIIXYMA-UHFFFAOYSA-N,CCCCCc1ccccc1,-4.6399999,3.4193,148.245,0.6816900439844822,0.45152005133948225,High logS Low logP,0.14241798878237213,Most Similar
C3390,APBVLLORZMAWKI-UHFFFAOYSA-N,NC(=O)C1c2ccccc2CCc2c1cccc2,-4.638029222,3.1027,237.296,0.6817889850629356,0.44156044343219536,High logS Low logP,0.13849852117338313,Most Similar
C3391,GMKRJJQRDLKNHL-UHFFFAOYSA-N,CCC(c1ccccc1)C(=O)OCCCN1CCCCC1C,-4.637604256,3.9258,303.439,0.6818103211687561,0.4674535365101735,High logS Low logP,0.14704631568804205,Most Similar
C3393,SPTATJKIYXQBEN-UHFFFAOYSA-N,COc1cc2c(cc1OC)CC[NH+](C2CCCc1ccccc1)C.[Cl-],-4.634838623,1.4118,361.906,0.6819491742495873,0.3883680839551534,High logS Low logP,0.1338105331302519,Most Similar
